 FILE_NAME
 REACTION
 BEAM_MASS TARGET_MASS THRESHOLD FINAL_STATE_MULTIPLICITY
 NUMBER_OF_DATA_POINTS
 POINT_NUMBER PLAB(GEV/C) PLAB_MIN PLAB_MAX SIG(MB) STA_ERR+ STA_ERR- SY_ER+(PCT) SY_ER-(PCT) REFERENCE FLAG
  FORMAT(I5,1X,4F11.5,2F8.4,1X,2F6.1,A)
 -------------------------------------------------------------------------------------------------------
 PP_TOTAL.DAT
 P P --> X
 0.938270    0.938270      0.            0
 264
 232  498.04302  498.04302  498.04302  40.110     0.17000 0.17000    0.2  0.2  AMOS 85          NP B262, 689
 233  498.04302  498.04302  498.04302  39.910     0.33000 0.33000    0.6  0.6  BAKSAY 78        NP B141, 1
 234  498.04302  498.04302  498.04302  40.070     0.24000 0.24000    0.0  0.0  AMALDI 78        NP B145, 367
 235  498.04302  498.04302  498.04302  40.200     0.80000 0.80000    0.0  0.0  AMALDI 73C       PL 43B, 231
 236  498.04998  498.04998  498.04998  40.100     0.40000 0.40000    0.0  0.0  AMALDI 76C       PL 66B, 390
 237  501.30972  501.30972  501.30972  40.100     0.20000 0.20000    0.0  0.0  FAVART 81        PRL 47, 1191
 238  504.58697  504.58697  504.58697  40.000     0.60000 0.60000    0.0  0.0  EGGERT 75        NP B98, 93
 239  659.34014  659.34014  659.34014  40.420     0.47000 0.47000    1.0  1.0  BAKSAY 78        NP B141, 1
 240  1063.80004 1063.80004 1063.80004 41.700     0.40000 0.40000    0.0  0.0  AMALDI 76C       PL 66B, 390
 241  1063.83483 1063.83483 1063.83483 41.900     0.24000 0.24000    0.0  0.0  AMALDI 78        NP B145, 367
 242  1073.38439 1073.38439 1073.38439 41.890     0.32000 0.32000    0.6  0.6  BAKSAY 78        NP B141, 1
 243  1087.78857 1087.78857 1087.78857 42.500     0.80000 0.80000    0.0  0.0  EGGERT 75        NP B98, 93
 244  1484.68920 1484.68920 1484.68920 43.010     0.20000 0.20000    0.4  0.4  CARBONI 84       NP B254, 697
 245  1484.68920 1484.68920 1484.68920 42.380     0.15000 0.15000    0.2  0.2  AMOS 85          NP B262, 689
 246  1484.68920 1484.68920 1484.68920 42.100     0.20000 0.20000    0.0  0.0  FAVART 81        PRL 47, 1191
 247  1484.68920 1484.68920 1484.68920 42.850     0.33000 0.33000    0.6  0.6  BAKSAY 78        NP B141, 1
 248  1484.68920 1484.68920 1484.68920 42.710     0.35000 0.35000    0.0  0.0  AMALDI 78        NP B145, 367
 249  1490.30004 1490.30004 1490.30004 42.400     0.40000 0.40000    0.0  0.0  AMALDI 76C       PL 66B, 390
 250  1507.28405 1507.28405 1507.28405 42.900     0.70000 0.70000    0.0  0.0  EGGERT 75        NP B98, 93
 251  2067.38403 2067.38403 2067.38403 43.550     0.31000 0.31000    0.2  0.2  AMOS 85          NP B262, 689
 252  2074.10009 2074.10009 2074.10009 43.100     0.40000 0.40000    0.0  0.0  AMALDI 76C       PL 66B, 390
 253  2080.68530 2080.68530 2080.68530 44.000     0.36000 0.36000    0.6  0.6  BAKSAY 78        NP B141, 1
 254  2094.02905 2094.02905 2094.02905 43.820     0.23000 0.23000    0.5  0.5  CARBONI 84       NP B254, 697
 255  2094.02905 2094.02905 2094.02905 42.960     0.38000 0.38000    0.0  0.0  AMALDI 78        NP B145, 367
 256  2100.71679 2100.71679 2100.71679 44.100     0.90000 0.90000    0.0  0.0  EGGERT 75        NP B98, 93
 257  2114.12451 2114.12451 2114.12451 42.200     3.5000  3.5000     0.0  0.0  AMBROSIO 82      PL 113B, 347
 258  2.0248E+07 1.4791E+07 2.5704E+07 93.000     14.000  14.000     0.0  0.0  HONDA 93         PRL 70, 525
 259  3.5186E+07 2.5704E+07 4.4668E+07 101.00     16.000  16.000     0.0  0.0  HONDA 93         PRL 70, 525
 260  6.1147E+07 4.4668E+07 7.7625E+07 117.00     18.000  18.000     0.0  0.0  HONDA 93         PRL 70, 525
 261  1.0626E+08 7.7625E+07 1.3490E+08 104.00     26.000  26.000     0.0  0.0  HONDA 93         PRL 70, 525
 262  1.8466E+08 1.3490E+08 2.3442E+08 100.00     27.000  27.000     0.0  0.0  HONDA 93         PRL 70, 525
 263  3.2090E+08 2.3442E+08 4.0738E+08 124.00     34.000  34.000     0.0  0.0  HONDA 93         PRL 70, 525
 264  4.7961E+08 4.7961E+08 4.7961E+08 120.00     15.000  15.000     0.0  0.0  BALTRUSAITIS 84  PRL 52, 1380
